Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Puerto Rico;COMERCIAL_PR;Basic Bars;732;Discovery em Español;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars;734;Animal Planet LA;SD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;735;Animal Planet US;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars;742;History Andes;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars;744;FYI;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;745;SyFy;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;746;Discovery Turbo;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;752;Discovery US;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;754;The Learning Channel;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;756;History Channel;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;760;TVE;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars;762;Antena 3;SD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;764;HITN;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars;768;BBC América;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars;901;Music Choice Rock Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;902;Music Choice 80s Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;903;Music Choice Jazz Vocal Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;904;Music Choice Country Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;905;Music Choice New Age;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;906;Music Choice Funk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;907;Music Choice 90s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;908;Music Choice Blues;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;909;Music Choice Love Songs;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;910;Music Choice Musica Urbana;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;911;Music Choice R&B Classics;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;912;Music Choice Latin Jazz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;913;Music Choice Soft Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;914;Music Choice Rap;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;915;Music Choice All Xmas;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;916;Music Choice Workout;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;917;Music Choice Broadway;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;918;Music Choice Adult Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;919;Music Choice Pop Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;920;Music Choice New Wave;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;921;Music Choice 70s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;922;Music Choice Kidz Only!;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;923;Music Choice 80s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;924;Music Choice Rock Latino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;925;Music Choice Retro Workout;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;926;Music Choice Contemporary Christian;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;927;Music Choice Reggae;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;928;Music Choice Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;929;Music Choice Pop & Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;930;Music Choice Pop Latino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;931;Music Choice Classic Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;932;Music Choice Big Band;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;933;Music Choice Todays Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;934;Music Choice Hit List;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;935;Music Choice Hip-Hop And R&B;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;936;Music Choice Teen Beats;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;937;Music Choice Coffee Shop Cuts;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;938;Music Choice Honky Tonk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;939;Music Choice Soundscapes;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;940;Music Choice Light Classical;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;941;Music Choice Classic Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;942;Music Choice Indie;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;943;Music Choice Malt Shop Favorites;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;944;Music Choice Smooth Jazz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;945;Music Choice Contemporary Instrumentals;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;946;Music Choice Hard Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;947;Music Choice Throwback Jamz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;948;Music Choice Classic Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;949;Music Choice Movie Scores;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;950;Music Choice Max;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;951;Music Choice Mainstream Rap;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;952;Music Choice Americana;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;953;Music Choice Symphony;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;954;Music Choice Dance/EDM;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;955;Music Choice Folk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;956;Music Choice Classic Dance;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;957;Music Choice Gospel Hallelujah;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;958;Music Choice Tropicales;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;959;Music Choice Metal;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;960;Music Choice Toddler Tunes;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;961;Music Choice Y2k;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;962;Music Choice Bluegrass;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;963;Music Choice Vietnamese;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;964;Music Choice Gospel;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;965;Music Choice 60s Movement;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;966;Music Choice Filipino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars;967;Music Choice Sounds of the Season;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;162;Telemundo;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;164;WAPA TV;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;166;WIPR;SD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;167;Teleislas;SD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;168;TeleOnce HD;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;169;Daystar Español;SD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;170;Fox News;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;172;ABC5;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;174;CBS;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;176;NBC PR;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;179;Punto 2;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;181;TV Dominicana;SD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;182;TV Chile;SD;Nacional;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;183;TeleOro;SD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;185;Telecinco;SD;Local;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;186;UniMás;SD;Local;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;188;QVC;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;189;QVC 2;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;190;Home Shopping Network (HSN);SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;191;Home Shopping Network (HSN) 2;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;220;Bravo;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;221;¡Hola! TV;SD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;222;E! Entertainment HD;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;225;Pasiones;SD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;226;QVC;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;227;Home Shopping Network (HSN);SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;228;Food Network;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;229;Blossom;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;230;BET;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;242;FX HD;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;244;TNT;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;246;USA Network;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;248;TBS;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;249;TLnovelas;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;250;HGTV;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;252;Freeform;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;254;Paramount Network;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;256;A&E;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;260;MTV;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;261;MTV 2;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;262;VH1;HD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;263;Comedy Central;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;264;VICE;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;267;Cooking Channel;HD;Variedades;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;268;So Yummy;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;320;Cartoon Network;HD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;322;Nickelodeon;HD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;324;Disney Channel;HD;Infantil;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;326;Disney XD;HD;Infantil;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;330;Discovery Kids LA;SD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;332;LooLoo Kids;SD;Infantil;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;336;Boomerang;SD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;337;Nick Jr.;HD;Infantil;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;338;Vme;SD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;339;Baby First TV;SD;Infantil;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;350;EWTN;SD;Religioso;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;352;Enlace;SD;Religioso;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;354;Christian Television Network (CTN);SD;Religioso;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;462;Playboy TV;SD;Adultos;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;465;Brazzers TV;SD;Adultos;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;468;Hustler;SD;Adultos;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;511;AMC;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;514;Cine Latino;SD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;516;De Película;SD;Cine;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;517;Lifetime;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;518;Lifetime Moivie Network;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;520;Hallmark Channel;HD;Cine;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;521;Hallmark Family;HD;Cine;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;522;Hallmark Mistery;SD;Cine;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;550;MGM Mas;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;551;MGM Mas Hits;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;552;MGM Mas Marquee;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;564;HBO;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;565;HBO Hits;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;566;HBO Movie;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;567;HBO Drama;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;569;HBO Comedy;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;570;HBO Latino;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;571;Cinemax;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;572;Cinemax Hits;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;574;Cinemax Action;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;577;Paramount+ with Showtime;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;578;Showtime 2;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;579;Showtime Beyond;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;580;Showcase;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;581;Showtime Extreme;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;582;The Movie Channel;SD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;585;Starz;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;586;Starz Kids & Family;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;587;Starz Cinema;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;588;Encore Action;SD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;589;Encore;HD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;590;Encore Family;SD;Cine;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;601;NBA League Pass;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;619;NBA League Pass;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;620;NFL Sunday Ticket;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;639;NFL Sunday Ticket;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;640;Thursday Night Football;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;645;ESPN;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;646;ESPN News;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;648;ESPN 2;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;649;ESPN Deportes;HD;Deportes;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;651;Fox Deportes;SD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;652;The Tennis Channel;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;653;NBA TV;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;654;The Golf Channel;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;655;Fox Sports;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;656;MLB Network;HD;Deportes;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;657;WAPA Deportes;HD;Deportes;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;659;Racer Network;HD;Deportes;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;702;CNN;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;704;CNN en Español;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;708;Headline News;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;710;Bloomberg;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;712;AccuWeather;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;714;Estrella TV;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;720;CSPAN2;SD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;730;Nat Geo Mundo;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;732;Discovery em Español;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;734;Animal Planet LA;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;735;Animal Planet US;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;742;History Andes;SD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;744;FYI;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;745;SyFy;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;746;Discovery Turbo;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;752;Discovery US;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;754;The Learning Channel;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;756;History Channel;HD;Mundo;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;760;TVE;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;762;Antena 3;SD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;764;HITN;SD;Variedades;Si
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;768;BBC América;HD;Mundo;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;901;Music Choice Rock Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;902;Music Choice 80s Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;903;Music Choice Jazz Vocal Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;904;Music Choice Country Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;905;Music Choice New Age;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;906;Music Choice Funk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;907;Music Choice 90s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;908;Music Choice Blues;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;909;Music Choice Love Songs;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;910;Music Choice Musica Urbana;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;911;Music Choice R&B Classics;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;912;Music Choice Latin Jazz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;913;Music Choice Soft Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;914;Music Choice Rap;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;915;Music Choice All Xmas;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;916;Music Choice Workout;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;917;Music Choice Broadway;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;918;Music Choice Adult Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;919;Music Choice Pop Hits;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;920;Music Choice New Wave;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;921;Music Choice 70s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;922;Music Choice Kidz Only!;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;923;Music Choice 80s;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;924;Music Choice Rock Latino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;925;Music Choice Retro Workout;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;926;Music Choice Contemporary Christian;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;927;Music Choice Reggae;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;928;Music Choice Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;929;Music Choice Pop & Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;930;Music Choice Pop Latino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;931;Music Choice Classic Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;932;Music Choice Big Band;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;933;Music Choice Todays Country;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;934;Music Choice Hit List;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;935;Music Choice Hip-Hop And R&B;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;936;Music Choice Teen Beats;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;937;Music Choice Coffee Shop Cuts;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;938;Music Choice Honky Tonk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;939;Music Choice Soundscapes;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;940;Music Choice Light Classical;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;941;Music Choice Classic Alternative;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;942;Music Choice Indie;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;943;Music Choice Malt Shop Favorites;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;944;Music Choice Smooth Jazz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;945;Music Choice Contemporary Instrumentals;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;946;Music Choice Hard Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;947;Music Choice Throwback Jamz;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;948;Music Choice Classic Rock;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;949;Music Choice Movie Scores;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;950;Music Choice Max;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;951;Music Choice Mainstream Rap;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;952;Music Choice Americana;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;953;Music Choice Symphony;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;954;Music Choice Dance/EDM;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;955;Music Choice Folk;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;956;Music Choice Classic Dance;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;957;Music Choice Gospel Hallelujah;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;958;Music Choice Tropicales;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;959;Music Choice Metal;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;960;Music Choice Toddler Tunes;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;961;Music Choice Y2k;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;962;Music Choice Bluegrass;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;963;Music Choice Vietnamese;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;964;Music Choice Gospel;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;965;Music Choice 60s Movement;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;966;Music Choice Filipino;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Bars Plus;967;Music Choice Sounds of the Season;Audio;Audio;No
Puerto Rico;COMERCIAL_PR;Basic Office;162;Telemundo;HD;Nacional;Si
Puerto Rico;COMERCIAL_PR;Basic Office;164;WAPA TV;HD;Nacional;Si
