Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Uruguay;Abono Mensual;Plata HD;722;Bloomberg Television;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;724;Caracol Internacional;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;726;TV Perú Noticias;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;728;TV Perú;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;730;Univisión;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;732;NTN 24;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;734;CGTN Español;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;736;Cable Noticias;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;740;El Tiempo TV;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;742;TV Chile;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;744;RTP Internacional;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;748;Telefe Internacional;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;754;Ve Plus;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;780;EWTN;SD;Religioso;Si
Uruguay;Abono Mensual;Plata HD;782;Enlace;SD;Religioso;Si
Uruguay;Abono Mensual;Plata HD;784;Canal Luz;SD;Religioso;Si
Uruguay;Abono Mensual;Plata HD;786;DayStar;SD;Religioso;Si
Uruguay;Abono Mensual;Plata HD;788;Orbe 21;SD;Religioso;Si
Uruguay;Abono Mensual;Plata HD;805;PX Sports;HD;Deportes;No
Uruguay;Abono Mensual;Plata HD;904;Unión Radio Noticias;Radio;Radio;Si
Uruguay;Abono Mensual;Plata HD;906;Radio Caracol;Radio;Radio;Si
Uruguay;Abono Mensual;Plata HD;1206;Todo Noticias (TN);HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;1325;ESPN Mas;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2184;Clic Rural;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;2190;Monte Carlo TV;HD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;2192;Teledoce;HD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;2193;Saeta;HD;Nacional;Si
Uruguay;Abono Mensual;Plata HD;2199;KZO;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;2200;DNews;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;2202;La Nación+;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;2206;Canal 26;HD;Mundo;No
Uruguay;Abono Mensual;Plata HD;2210;Canal América;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;2212;Canal 9;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;2216;Argentina 12;HD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;2300;DSports Argentina;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2310;DSports Uruguay;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2312;DSports 2;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2313;DSports+;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2320;TyC Sports;HD;Deportes;No
Uruguay;Abono Mensual;Plata HD;2321;ESPN;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2322;ESPN 2;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2323;ESPN 3;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2325;ESPN 4;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2326;Fox Sports 3;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2327;Fox Sports 2;HD;Deportes;Si
Uruguay;Abono Mensual;Plata HD;2340;The Golf Channel;HD;Deportes;No
Uruguay;Abono Mensual;Plata HD;2400;Disney Junior;HD;Infantil;Si
