Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;PLATA;744;HISTORY 2;SD;Documentales
ARGENTINA;POSPAGO;ORO;760;UNIVISION;SD;Noticias
ARGENTINA;POSPAGO;ORO;762;ANTENA 3 INTERNACIONAL;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;762;ANTENA 3 INTERNACIONAL;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;764;FRANCE 24;SD;Noticias
ARGENTINA;POSPAGO;ORO;764;FRANCE 24;SD;Noticias
ARGENTINA;POSPAGO;PLATA;764;FRANCE 24;SD;Noticias
ARGENTINA;POSPAGO;ORO;766;RAI;SD;Noticias
ARGENTINA;POSPAGO;ORO;768;BBC WORLD;SD;Noticias
ARGENTINA;POSPAGO;ORO;770;DW;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;774;TV CHILE INTERNACIONAL;SD;Noticias
ARGENTINA;POSPAGO;ORO;774;TV CHILE INTERNACIONAL;SD;Noticias
ARGENTINA;POSPAGO;PLATA;774;TV CHILE INTERNACIONAL;SD;Noticias
ARGENTINA;POSPAGO;ORO;778;RTP;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;784;EL TRECE;SD;Noticias
ARGENTINA;POSPAGO;ORO;784;EL TRECE;SD;Noticias
ARGENTINA;POSPAGO;PLATA;784;EL TRECE;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;786;TELEFE;SD;Religion
ARGENTINA;POSPAGO;ORO;786;TELEFE;SD;Religion
ARGENTINA;POSPAGO;PLATA;786;TELEFE;SD;Religion
ARGENTINA;POSPAGO;BRONCE;790;CGTN;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;790;CGTN;SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;790;CGTN;SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;980;UNIÓN RADIO NOTICIAS;Audio;Audio
ARGENTINA;POSPAGO;ORO;980;UNIÓN RADIO NOTICIAS;Audio;Audio
ARGENTINA;POSPAGO;PLATA;980;UNIÓN RADIO NOTICIAS;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;982;RADIO CARACOL;Audio;Audio
ARGENTINA;POSPAGO;ORO;982;RADIO CARACOL;Audio;Audio
ARGENTINA;POSPAGO;PLATA;982;RADIO CARACOL;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;984;RADIO FRANCE INTERNACIONAL;Audio;Audio
ARGENTINA;POSPAGO;ORO;984;RADIO FRANCE INTERNACIONAL;Audio;Audio
ARGENTINA;POSPAGO;PLATA;984;RADIO FRANCE INTERNACIONAL;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;991;LA FM PLUS;Audio;Audio
ARGENTINA;POSPAGO;ORO;991;LA FM PLUS;Audio;Audio
ARGENTINA;POSPAGO;PLATA;991;LA FM PLUS;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;992;ALERTA BOGOTÁ;Audio;Audio
ARGENTINA;POSPAGO;ORO;992;ALERTA BOGOTÁ;Audio;Audio
ARGENTINA;POSPAGO;PLATA;992;ALERTA BOGOTÁ;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;993;LA W RADIO;Audio;Audio
ARGENTINA;POSPAGO;ORO;993;LA W RADIO;Audio;Audio
ARGENTINA;POSPAGO;PLATA;993;LA W RADIO;Audio;Audio
ARGENTINA;POSPAGO;BRONCE;1127;DSHOW;SD;Musical
ARGENTINA;POSPAGO;ORO;1127;DSHOW;SD;Musical
ARGENTINA;POSPAGO;PLATA;1127;DSHOW;SD;Musical
ARGENTINA;POSPAGO;BRONCE;1147;CABLENOTICIAS;HD;Nacional
ARGENTINA;POSPAGO;ORO;1147;CABLENOTICIAS;HD;Nacional
ARGENTINA;POSPAGO;PLATA;1147;CABLENOTICIAS;HD;Nacional
ARGENTINA;POSPAGO;BRONCE;1217;FX;HD;Series y Peliculas
ARGENTINA;POSPAGO;ORO;1217;FX;HD;Series y Peliculas
ARGENTINA;POSPAGO;PLATA;1217;FX;HD;Series y Peliculas
ARGENTINA;POSPAGO;BRONCE;1222;E! ENTERTAINMENT;HD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;1222;E! ENTERTAINMENT;HD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;1222;E! ENTERTAINMENT;HD;Hogar y Variedades
